,Mileage,EngineV,Price_log,Brand_Audi,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_crossover,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Diesel,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Registration_no,Registration_yes
2012,180,1.6,9.011889433252344,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2013,51,2.0,10.00784756786037,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
2014,141,1.5,8.987071812848821,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2015,220,1.9,7.823645930834952,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2016,70,3.0,11.1004357419251,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2017,34,1.4,9.95227771670556,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2018,270,1.9,8.881836305004146,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2019,65,2.0,10.460242108190519,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2020,94,1.8,9.769956159911606,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2021,148,1.6,9.169518377455928,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2023,300,2.0,7.696212639346407,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
2024,108,3.0,10.373491181781864,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2025,342,1.9,8.45531778769815,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2026,280,1.8,7.07326971745971,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2027,282,2.5,9.305650551780507,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2028,105,2.0,10.085809109330082,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2029,270,1.2,8.318742252692399,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2030,270,4.4,8.66561319653451,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2031,260,2.5,9.0595174822416,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2032,360,2.2,8.160518247477505,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2033,270,2.8,8.958925938694943,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2035,112,2.5,9.878169744551839,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2036,157,2.0,9.495519314209846,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2037,180,3.0,9.674074388208323,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2038,90,5.5,10.257659366256743,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2039,155,2.0,10.21464198117305,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2040,100,1.4,8.476371196895983,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2041,157,2.2,9.350015354048665,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2042,284,1.9,9.047821442478408,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2043,462,2.2,8.242756345714477,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2044,0,2.2,10.770588040219511,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2045,133,2.7,9.792555991828847,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2046,278,2.5,9.375854810453756,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2047,150,1.6,9.316050826398296,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2048,160,2.0,9.47262771040802,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2049,0,1.8,10.120292255735645,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
2051,250,2.0,9.035986984831405,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2052,129,3.5,9.648595302907339,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
2053,265,3.0,9.546741177474825,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2055,51,3.0,10.666627104916108,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2056,91,3.0,10.774299631131253,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2058,155,2.0,8.92930284224307,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2059,43,4.4,11.134589024250317,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2060,300,2.5,9.035986984831405,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2061,1,1.6,10.093845481018526,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2062,61,1.5,9.595602772766828,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2063,127,1.5,9.02401079378469,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2064,185,2.0,9.852194258148577,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2065,305,1.9,8.216088098632316,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2066,307,2.5,8.411832675758411,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2067,140,1.6,9.148464968258095,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
2068,115,5.7,10.126631103850338,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2069,110,2.0,9.798127036878302,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2070,135,2.4,9.417354541360508,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
2071,235,2.2,9.9281801651265,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2072,162,2.3,9.38429367909962,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2073,350,2.5,8.29154650988391,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2074,290,1.6,7.696212639346407,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2075,190,2.2,9.517825071724143,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2076,180,3.0,9.75846178048587,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2077,386,2.2,9.433483923290392,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2078,184,3.0,9.539644119118783,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2079,98,3.0,10.586584397242571,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2080,185,1.4,9.367344120785848,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
2081,250,2.4,8.881836305004146,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2082,200,1.8,9.305559638557117,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2083,105,1.5,8.974618038455112,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2084,168,5.0,9.539644119118783,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2085,390,1.9,8.411832675758411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2086,180,1.8,9.104979856318357,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2087,233,1.5,9.259130536145614,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2088,220,5.0,9.472704636443673,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2089,186,1.5,8.895629627136483,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2090,80,2.5,9.998752276761909,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
2091,57,1.5,9.259130536145614,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2093,137,1.5,9.02401079378469,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2094,175,2.5,9.417354541360508,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2096,282,2.2,7.9724660159745655,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2097,313,3.2,9.468851067127684,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2098,140,4.8,10.06475570013225,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2099,71,2.0,10.413312675968536,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2100,210,2.4,9.011889433252344,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2101,450,2.5,7.549609165154532,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2102,220,1.8,8.961879012677683,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2104,170,4.0,9.98966524877718,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2105,74,2.2,10.03889218954233,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2107,200,1.6,9.047821442478408,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2108,131,2.0,9.723163998404846,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2109,142,2.4,9.22029070282935,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
2110,125,1.5,8.948975607841776,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2111,190,3.0,9.287301413112312,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2112,1,1.8,8.45531778769815,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2113,248,2.5,8.699348067653093,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2114,143,1.5,8.66561319653451,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2115,200,1.6,8.594154232552366,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2116,270,2.5,8.006367567650246,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2117,330,1.3,8.070906088787819,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2118,132,3.0,10.691922185369403,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2119,250,2.5,8.1886891244442,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2120,400,2.3,8.612503371220562,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2121,129,2.0,9.230142999272362,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2123,123,2.2,10.357742824813725,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2124,110,1.6,9.350102314351341,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
2125,63,2.0,9.295416544331301,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2126,20,5.7,10.558413520275876,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2127,206,2.5,8.411832675758411,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2128,63,2.0,10.92512880001811,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2129,150,2.5,9.546741177474825,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2132,300,2.5,8.809862805379057,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2133,135,1.5,8.867850063029406,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2134,0,3.0,11.308358299228955,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2135,122,1.5,8.732304571033183,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2136,110,3.0,10.657259354912508,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2137,16,3.0,11.225243392518447,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2138,147,4.0,10.790349473719472,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2139,148,3.2,9.305650551780507,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2140,275,2.0,8.922658299524402,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2141,5,1.3,8.00603417874901,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
2142,100,3.0,10.021270588192511,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2144,273,2.5,9.38429367909962,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2145,167,3.0,9.792555991828847,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2146,118,1.5,8.809862805379057,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2147,25,3.0,10.03889218954233,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2149,170,1.8,9.137769679141348,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2150,111,2.0,9.920836190870741,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2151,0,3.0,11.184421397998193,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2152,250,3.0,9.72913416539135,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2153,115,1.6,9.093806555720231,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
2154,43,2.4,10.034515814942532,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2155,500,3.2,9.047821442478408,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2156,86,1.6,9.082507000466299,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2157,115,2.0,9.55393007636626,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2158,84,2.0,9.126958763037132,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2159,50,4.6,11.231887935237117,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2160,2,1.8,7.9724660159745655,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2161,305,1.6,8.716044050161402,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2163,87,1.4,8.888066854754783,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2164,170,1.9,7.824046010856292,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2165,165,1.5,9.323669057283185,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2167,198,1.5,9.51044496442652,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2168,300,2.0,9.525151111816216,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2170,340,2.4,8.366370301681654,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2171,310,2.5,9.21024036697585,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2172,435,3.2,8.779557455883728,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2173,174,2.2,9.341368634382587,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2174,180,3.5,9.259130536145614,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
2175,245,1.5,8.00603417874901,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2176,180,3.2,10.292145542327912,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2178,300,2.0,8.987196820661973,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2180,130,2.0,9.259130536145614,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2181,220,5.0,9.341368634382587,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2182,147,1.6,9.02401079378469,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2183,250,2.4,8.83927669058535,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2184,210,4.3,9.047821442478408,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2185,148,3.0,9.75846178048587,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2187,215,2.0,8.160518247477505,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
2189,220,1.4,8.517193191416238,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
2190,118,1.6,8.83927669058535,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2191,188,2.0,8.612503371220562,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2192,98,3.0,9.792555991828847,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2193,210,2.0,9.350102314351341,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2194,448,3.0,8.881836305004146,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2195,167,1.6,9.457200449907708,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2196,350,1.0,8.85366542803745,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2197,220,2.2,9.035986984831405,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2198,11,1.9,8.006367567650246,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2199,160,1.4,8.556413904569519,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2200,120,1.3,8.648221453822641,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2201,285,2.5,8.779557455883728,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2202,200,1.9,7.7406644019172415,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2203,228,1.9,8.948975607841776,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2204,110,1.6,9.305559638557117,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2205,212,3.0,9.071078304642676,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2206,312,3.2,8.881836305004146,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2207,38,3.0,10.571316925111784,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2208,235,3.0,9.392578591964389,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2210,195,2.0,9.803667217253917,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2211,185,1.3,7.3777589082278725,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2214,1,1.0,7.882314918980268,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2215,115,1.8,10.056208639553791,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2216,210,3.0,10.146433731146518,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2217,122,2.0,9.947504437952903,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2218,310,2.0,8.216088098632316,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2219,125,1.6,9.159047077588632,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
2220,121,3.0,11.02679245379461,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2222,217,1.9,9.082507000466299,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2223,136,2.0,10.460242108190519,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2224,200,2.5,8.1886891244442,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2225,12,1.8,10.239959789157341,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2227,203,2.0,10.158129770909708,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2228,86,3.2,10.165813354725493,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2229,11,1.4,10.295529640312152,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2230,178,1.9,8.070906088787819,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2231,200,2.3,8.83927669058535,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2232,274,3.2,8.174702882469461,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2233,230,2.0,7.9724660159745655,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2234,307,2.2,9.350102314351341,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2235,218,1.9,9.375854810453756,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2236,76,6.0,11.154820928221902,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2237,115,1.8,10.043249494911286,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2238,186,1.5,8.779557455883728,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2239,284,1.9,8.699514748210191,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2240,50,1.6,9.752664662801545,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
2241,29,4.5,11.245046019814627,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2242,160,2.8,8.824677891164198,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
2244,262,1.8,8.229511118964457,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2245,300,2.5,8.987196820661973,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2246,128,3.0,10.976782033219948,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2247,114,1.4,8.51699317141357,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2249,56,1.4,9.667765219015058,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
2250,200,2.0,9.132378830506472,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2251,128,2.4,9.332558004700433,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2252,250,1.8,7.24422751560335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2253,23,4.5,11.289781913656018,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2254,1,2.8,9.38429367909962,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2255,29,1.4,9.159047077588632,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
2256,162,2.2,9.305559638557117,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2257,119,4.2,10.06475570013225,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2258,170,4.8,10.106428396532818,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2259,150,1.8,8.699514748210191,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2260,194,3.2,9.769956159911606,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2261,107,1.8,9.137769679141348,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2262,280,3.0,8.160518247477505,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2263,42,2.0,10.63344870621879,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2264,215,1.9,9.239899174217728,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2266,280,2.5,7.696212639346407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2267,0,1.5,9.887971803433317,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2268,187,1.5,8.968268810776454,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2271,94,4.5,9.903487552536127,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2272,253,2.5,8.242756345714477,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2273,254,3.0,9.525151111816216,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2274,86,2.2,10.341742483467284,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2275,237,2.0,9.574983485564092,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2277,45,1.6,9.769956159911606,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
2278,1,1.2,9.249198519410456,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2279,140,3.0,10.232791299678729,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2280,200,1.4,8.66561319653451,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2281,200,1.46,8.66561319653451,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2282,165,2.0,9.975808214115753,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2283,330,2.8,8.1886891244442,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2284,388,3.5,8.779557455883728,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2285,171,1.9,9.277999020449997,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2286,280,2.0,8.039157390473237,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2288,240,2.5,7.2078598714324755,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2290,525,2.3,8.411832675758411,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2291,0,3.0,11.502875129116727,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2292,355,2.5,8.630521876723241,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2293,388,4.3,9.047821442478408,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2294,108,2.0,10.085809109330082,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2295,95,2.0,9.137769679141348,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2296,125,3.5,9.6614159913364,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
